,Title,Metascore,tomatoMeter,tomatoUserMeter,scaledIMDb,Mean_Rating
25321,Explosion,,,,62.443864009008934,62.443864009008934
8080,Here Am I,,,,62.44369804894687,62.44369804894687
28043,Bobby Dodd greift ein,,,,62.44369804894687,62.44369804894687
20211,Coup de foudre,,,,62.443531104688745,62.443531104688745
23139,Bedos/Ardisson: On aura tout vu,,,,62.443531104688745,62.443531104688745
3272,Aprel May,,,,62.443531104688745,62.443531104688745
26499,Bad Day at Cat Rock,,,,62.44352340736232,62.44352340736232
34448,Calling Dr. Kildare,,,,62.443242696345,62.443242696345
25462,"Run Wild, Run Free",,,,62.443242696345,62.443242696345
10454,Five Dollar Fine,,,,62.443234819787236,62.443234819787236
22313,Fireback,,,,62.44302504253186,62.44302504253186
35182,Gunsmoke Ranch,,,,62.44302504253186,62.44302504253186
23496,Pink Da Vinci,,,,62.44302504253186,62.44302504253186
35306,Pudgy Takes a Bow-Wow,,,,62.44302504253186,62.44302504253186
17894,Trained to Kill,,,,62.44302504253186,62.44302504253186
10406,Ed Mort,,,,62.44296234043334,62.44296234043334
28534,Styrmand Karlsen,,,,62.442402691235074,62.442402691235074
27178,One Got Fat,,,,62.442402691235074,62.442402691235074
9769,Relax... It's Just Sex,,53.0,68.0,66.32638019759514,62.44212673253171
3711,Going Home,,,,62.44212339660677,62.44212339660677
36860,Beyond Victory,,,,62.44208007331757,62.44208007331757
31699,Jungle Patrol,,,,62.44208007331757,62.44208007331757
36222,Pett and Pott: A Fairy Story of the Suburbs,,,,62.44208007331757,62.44208007331757
5650,Novela Novela,,,,62.44208007331757,62.44208007331757
20498,Stepenice za nebo,,,,62.44208007331757,62.44208007331757
35736,Accent on Youth,,,,62.44208007331757,62.44208007331757
25436,Orgasmo,,,,62.442011251983345,62.442011251983345
31253,Amazon Quest,,,,62.442011251983345,62.442011251983345
1977,Day of Defense,,,,62.442011251983345,62.442011251983345
27206,Skyscrapers and Brassieres,,,,62.442011251983345,62.442011251983345
21210,Kelly,,,,62.442011251983345,62.442011251983345
7283,Selkie,,,,62.44200667623509,62.44200667623509
28613,"Bailout at 43,000",,,,62.44200667623509,62.44200667623509
36302,Wednesday's Child,,,,62.44200667623509,62.44200667623509
8922,Above Freezing,,,,62.44200667623509,62.44200667623509
37725,Barney Oldfield's Race for a Life,,,,62.4418444544007,62.4418444544007
33967,South American George,,,,62.44147329504335,62.44147329504335
34454,Chicken Jitters,,,,62.44147329504335,62.44147329504335
3989,Mama Aloko,,,,62.44139412303858,62.44139412303858
17737,Patti Rocks,,,,62.441009735658135,62.441009735658135
35390,We're on the Jury,,,,62.44098974628006,62.44098974628006
4859,Blek Giek,,,,62.44098974628006,62.44098974628006
7247,Saint Jude,,,,62.44098974628006,62.44098974628006
32461,Apology for Murder,,,,62.44098974628006,62.44098974628006
24782,Making It,,,,62.44098974628006,62.44098974628006
8680,StarGeeks,,,,62.44098974628006,62.44098974628006
34274,One Crowded Night,,,,62.44098974628006,62.44098974628006
33822,Kaivopuiston kaunis Regina,,,,62.44098974628006,62.44098974628006
8984,Ave ano,,,,62.44098034090749,62.44098034090749
10909,Qui va Pino va sano,,,,62.44098034090749,62.44098034090749
19495,Raiders of the Golden Triangle,,,,62.44044274411234,62.44044274411234
24643,Blondie's Number One,,,,62.44044274411234,62.44044274411234
9380,Heart of the Sun,,,,62.44044274411234,62.44044274411234
3339,Beth,,,,62.44044274411234,62.44044274411234
8303,Mayonnaise,,,,62.44044274411234,62.44044274411234
29210,Trapeze,,60.0,61.0,66.3205486099578,62.44018286998593
34689,These Glamour Girls,,,,62.440178164817794,62.440178164817794
4939,Choosing Matthias,,,,62.4399742496301,62.4399742496301
24596,What Became of Jack and Jill?,,,,62.4399742496301,62.4399742496301
16215,Golden Braid,,,,62.4399742496301,62.4399742496301
25813,Sky Blue Pink,,,,62.4399742496301,62.4399742496301
32220,Colorado Serenade,,,,62.4399742496301,62.4399742496301
6775,Here's to Life!,,,,62.4399742496301,62.4399742496301
12091,Tengo una casa,,,,62.4399742496301,62.4399742496301
32124,Stage to Mesa City,,,,62.4399742496301,62.4399742496301
26887,Tante Frieda - Neue Lausbubengeschichten,,,,62.4399742496301,62.4399742496301
11253,Autsch!!!,,,,62.43994372075377,62.43994372075377
9104,Charlotje,,,,62.43994372075377,62.43994372075377
17449,Codice privato,,,,62.43994372075377,62.43994372075377
19648,Wings of Death,,,,62.43994372075377,62.43994372075377
14626,Tryggare kan ingen vara...,,,,62.43994372075377,62.43994372075377
15741,Mississippi One,,,,62.43994372075377,62.43994372075377
14294,Jardines colgantes,,,,62.43994372075377,62.43994372075377
32765,Crime by Night,,,,62.43990167099568,62.43990167099568
13118,Alegre ma non troppo,,,,62.43990167099568,62.43990167099568
32539,Gaslight Follies,,,,62.43976656358784,62.43976656358784
19507,Red Desert Penitentiary,,,,62.43976656358784,62.43976656358784
17729,Para que dure no se apure,,,,62.43976656358784,62.43976656358784
7490,Un petit vent de panique,,,,62.43971430851954,62.43971430851954
34279,Ozzie Nelson & His Orchestra,,,,62.43971430851954,62.43971430851954
28722,Hell's Crossroads,,,,62.43971430851954,62.43971430851954
7256,Sanchaeg,,,,62.43971430851954,62.43971430851954
7874,"Dezember, 1-31",,,,62.43971430851954,62.43971430851954
7813,Compensation,,,,62.43971430851954,62.43971430851954
34420,Arizona Legion,,,,62.43971430851954,62.43971430851954
32951,Summer Storm,51.0,48.0,78.0,72.75850233230452,62.43962558307613
2525,Milking the Chicken,,,,62.439507971072814,62.439507971072814
18957,Operation Dead End,,,,62.439507971072814,62.439507971072814
29093,Kulla-Gulla,,,,62.439507971072814,62.439507971072814
33871,Nevada City,,,,62.43896018325712,62.43896018325712
3325,Behind Me - Bruno Ganz,,,,62.43883293876106,62.43883293876106
5618,Ne dis rien,,,,62.43883293876106,62.43883293876106
21994,Imi Hageneralit,,,,62.43883293876106,62.43883293876106
3548,Divorce: The Musical,,,,62.43883293876106,62.43883293876106
37048,Believe It or Not #4,,,,62.43883293876106,62.43883293876106
4685,Zemsta,,,,62.43883293876106,62.43883293876106
14636,Un crime oublié,,,,62.438382518575196,62.438382518575196
17298,Welcome to Canada,,,,62.438382518575196,62.438382518575196
34950,Once Over Lightly,,,,62.438382518575196,62.438382518575196
6542,Death of a Dog,,,,62.438382518575196,62.438382518575196
13397,Gino,,,,62.438382518575196,62.438382518575196
16250,Homo Videocus,,,,62.438382518575196,62.438382518575196
7763,Captain Jack,,,,62.43824997510959,62.43824997510959
25265,Beatrice Cenci,,,,62.43810906821384,62.43810906821384
34046,'What's Your 'I.Q.'?': Number Two,,,,62.4379578547337,62.4379578547337
28231,Subway in the Sky,,,,62.4379578547337,62.4379578547337
34832,Fugitives for a Night,,,,62.4379578547337,62.4379578547337
16477,Ruby and Rata,,,,62.4379578547337,62.4379578547337
11979,"Scream, Teen, Scream",,,,62.4379578547337,62.4379578547337
33236,Shoe Shine Boy,,,,62.43794754414153,62.43794754414153
24680,Derby,,,,62.43794754414153,62.43794754414153
21674,Macabro,,,,62.43792541559727,62.43792541559727
35514,Gold Diggers of '49,,,,62.43770216264069,62.43770216264069
21107,Delitto al ristorante cinese,,,,62.43742876965967,62.43742876965967
28777,That Man from Tangier,,,,62.43713908503699,62.43713908503699
6706,Gasoline Rainbows,,,,62.43713908503699,62.43713908503699
7314,Siemensstadt,,,,62.43713908503699,62.43713908503699
7806,Cola for Tea,,,,62.43700832865198,62.43700832865198
28693,Footsteps in the Night,,,,62.43700832865198,62.43700832865198
29763,Nel gorgo del peccato,,,,62.43700832865198,62.43700832865198
33269,This Is Tomorrow,,,,62.43700832865198,62.43700832865198
7831,Cross Words,,,,62.43700832865198,62.43700832865198
32180,Appointment with Crime,,,,62.43693632927223,62.43693632927223
5077,Echos of Enlightenment,,,,62.43693632927223,62.43693632927223
36795,Symphony of Six Million,,,,62.43661063605057,62.43661063605057
31072,Kastrullresan,,,,62.43645414972516,62.43645414972516
5272,Higher Ed,,,,62.43645414972516,62.43645414972516
10160,Altri uomini,,,,62.43645414972516,62.43645414972516
36547,Skyway,,,,62.43645414972516,62.43645414972516
23394,How Come Nobody's on Our Side?,,,,62.43645414972516,62.43645414972516
15264,Tectonic Plates,,,,62.43645414972516,62.43645414972516
15892,Srcna dama,,,,62.43630706594614,62.43630706594614
35181,Guns of the Pecos,,,,62.43620392821951,62.43620392821951
18159,Final Destination Unknown,,,,62.43620392821951,62.43620392821951
23539,Sidecar Racers,,,,62.43620392821951,62.43620392821951
6182,Xtracurricular,,,,62.43620392821951,62.43620392821951
14266,Homo Promo,,,,62.43620392821951,62.43620392821951
27171,Mystery Submarine,,,,62.43620392821951,62.43620392821951
7108,One of the Hollywood Ten,,,,62.436066911721745,62.436066911721745
21448,A Banna,,,,62.4359848302992,62.4359848302992
36655,Final Edition,,,,62.4359848302992,62.4359848302992
6262,Al Loves Trees,,,,62.4359848302992,62.4359848302992
18902,Mewy,,,,62.4359848302992,62.4359848302992
33522,Murder in the Big House,,,,62.43592653564661,62.43592653564661
26046,Malzenstwo z rozsadku,,,,62.43592653564661,62.43592653564661
28749,Johnny Trouble,,,,62.43592653564661,62.43592653564661
10057,What Farocki Taught,,,,62.43592653564661,62.43592653564661
33570,Riding the Wind,,,,62.43559054800958,62.43559054800958
14914,Hochzaeitsnuecht,,,,62.43559054800958,62.43559054800958
36869,Cab Waiting,,,,62.43559054800958,62.43559054800958
35725,Will Power,,,,62.43559054800958,62.43559054800958
33057,Dead Man's Gulch,,,,62.43559054800958,62.43559054800958
11973,Scant Sanity,,,,62.43559054800958,62.43559054800958
16758,"The Chair, the Box, and the Broom",,,,62.43547258343828,62.43547258343828
13433,Historias de la puta mili,,,,62.43521194726312,62.43521194726312
8915,4 Second Delay,,,,62.43521194726312,62.43521194726312
11010,Soriton no akuma,,,,62.43521194726312,62.43521194726312
9223,"Dormez, je le veux!",,,,62.43521194726312,62.43521194726312
17641,Labedzi spiew,,,,62.43521194726312,62.43521194726312
22797,Perros callejeros,,,,62.43498351566778,62.43498351566778
37727,The Evidence of the Film,,,,62.43498351566778,62.43498351566778
35689,Times Square Playboy,,,,62.43491816027045,62.43491816027045
1988,Den khomyachka,,,,62.43491816027045,62.43491816027045
29550,Value for Money,,,,62.43491816027045,62.43491816027045
6605,En face,,,,62.4346356265568,62.4346356265568
27140,Konkurs,,,,62.4346356265568,62.4346356265568
14160,Dummy Doc,,,,62.4346356265568,62.4346356265568
8878,Wordbox,,,,62.434512316793835,62.434512316793835
2979,Tancul,,,,62.434512316793835,62.434512316793835
27769,You Have to Run Fast,,,,62.434512316793835,62.434512316793835
1292,Roberta Wells,,,,62.434512316793835,62.434512316793835
35211,India on Parade,,,,62.43445252352632,62.43445252352632
17021,Long zhi zheng ba,,,,62.43445252352632,62.43445252352632
36064,British Agent,,,,62.43444383388655,62.43444383388655
32863,Maisie Goes to Reno,,,,62.43444383388655,62.43444383388655
21561,Fabian,,,,62.43391120015798,62.43391120015798
4634,West of Here,,,,62.43391120015798,62.43391120015798
20473,Sherlock Holmes and the Sign of Four,,,,62.43391120015798,62.43391120015798
28091,Fly mej en greve,,,,62.43354713354836,62.43354713354836
2087,Fanfan la Tulipe,,,,62.43354713354836,62.43354713354836
22447,Picardia mexicana - numero dos,,,,62.43354713354836,62.43354713354836
30957,Blue Grass of Kentucky,,,,62.43354713354836,62.43354713354836
32410,"Tall, Tan, and Terrific",,,,62.43354713354836,62.43354713354836
30236,Adolf i toppform,,,,62.43354713354836,62.43354713354836
9391,Hideous Kinky,,65.0,61.0,61.299212690031496,62.43307089667716
1149,Off Islanders,,,,62.43290909508839,62.43290909508839
3949,Looking for Chencho,,,,62.43290909508839,62.43290909508839
3741,Hard Little Man,,,,62.43290909508839,62.43290909508839
9255,Explodiert,,,,62.43290909508839,62.43290909508839
37814,Capture of the 'Yegg' Bank Burglars,,,,62.43290909508839,62.43290909508839
5913,Sofa,,,,62.43290909508839,62.43290909508839
19840,Hayal Halayla,,,,62.43290909508839,62.43290909508839
22061,Na pytlacke stezce,,,,62.432905652331776,62.432905652331776
33823,Kathleen,,,,62.43283279371144,62.43283279371144
814,Hold Up,,,,62.43270363521919,62.43270363521919
28155,Meurtre en 45 tours,,,,62.43270363521919,62.43270363521919
22966,Confessions of a Teenage Peanut Butter Freak,,,,62.43270363521919,62.43270363521919
36308,Wild Boy,,,,62.43247139943232,62.43247139943232
34303,Queen of the Yukon,,,,62.43247139943232,62.43247139943232
18040,Bouba,,,,62.43247139943232,62.43247139943232
24360,Escape to the Sun,,,,62.43247139943232,62.43247139943232
13444,Hrad z pisku,,,,62.43247139943232,62.43247139943232
31466,Ribatejo,,,,62.43247139943232,62.43247139943232
35790,Captured in Chinatown,,,,62.432352890675276,62.432352890675276
5133,Fifi Martingale,,,,62.432352890675276,62.432352890675276
20257,Erotic Images,,,,62.432352890675276,62.432352890675276
23097,Love Slaves,,,,62.432352890675276,62.432352890675276
1585,Visits: Hungry Ghost Anthology,,,,62.432352890675276,62.432352890675276
3251,American Pi,,,,62.432352890675276,62.432352890675276
16050,Blood Clan,,,,62.432019927594425,62.432019927594425
34212,Ladies Must Live,,,,62.432019927594425,62.432019927594425
19251,Deadwait,,,,62.432019927594425,62.432019927594425
19350,Im Innern des Wals,,,,62.432019927594425,62.432019927594425
2444,Losers Lounge,,,,62.432019927594425,62.432019927594425
30935,The Arizona Cowboy,,,,62.432019927594425,62.432019927594425
26481,Wild Wild Winter,,,,62.432019927594425,62.432019927594425
1383,Sinterklaas en het geheim van de Robijn,,,,62.432019927594425,62.432019927594425
1920,Ciudad del sol,,,,62.43190151382279,62.43190151382279
29571,Accadde al commissariato,,,,62.43190151382279,62.43190151382279
36750,Piano Tooners,,,,62.43190151382279,62.43190151382279
9802,Rupert's Land,,,,62.43190151382279,62.43190151382279
30511,Strange Fascination,,,,62.43190151382279,62.43190151382279
37671,Birth of a Nation: The Making of 'School Daze',,,,62.43145226348012,62.43145226348012
12929,Slack Trek: The X Generation,,,,62.43145226348012,62.43145226348012
18532,Three Men and a Baby Grand,,,,62.43145226348012,62.43145226348012
10912,Radioactive Crotch Man,,,,62.43145226348012,62.43145226348012
25451,Porcile,,57.0,64.0,66.29372424890362,62.43124141630121
18737,Echo Park,,86.0,40.0,61.29301706085961,62.4310056869532
6742,Granturismo,,,,62.43095725787876,62.43095725787876
31991,Have You Ever Wondered?,,,,62.43095725787876,62.43095725787876
22478,Runoilija ja muusa,,,,62.43095725787876,62.43095725787876
20643,Body Talk,,,,62.43095725787876,62.43095725787876
8018,Garcia,,,,62.43095725787876,62.43095725787876
9295,Flat Out,,,,62.43095725787876,62.43095725787876
36156,Keep in Style,,,,62.43095725787876,62.43095725787876
22263,Cleopatra Wong,,,,62.43089878167025,62.43089878167025
10978,'Shitsurakuen': jôbafuku onna harakiri,,,,62.43089878167025,62.43089878167025
35536,I Married a Doctor,,,,62.43089878167025,62.43089878167025
25899,Ballata per un pistolero,,,,62.43089878167025,62.43089878167025
4838,Bella ciao,,,,62.43089878167025,62.43089878167025
29008,Diane,,,,62.4307032350708,62.4307032350708
21854,Ah! Nomugi toge - Shinryokuhen,,,,62.43050701797116,62.43050701797116
40372,Dayereh Sorkh,,,,62.43050701797116,62.43050701797116
6537,Dayereh Sorkh,,,,62.43050701797116,62.43050701797116
18474,Sonho de Valsa,,,,62.43050701797116,62.43050701797116
19990,Prince Jack,,,,62.43048712204487,62.43048712204487
5692,"Orlan, carnal art",,,,62.43048712204487,62.43048712204487
30086,Melba,,,,62.43048712204487,62.43048712204487
8076,Hemingway: A Portrait,,,,62.43048712204487,62.43048712204487
4354,Set Set Spike,,,,62.43048712204487,62.43048712204487
25183,Squeeze a Flower,,,,62.43048712204487,62.43048712204487
28902,Top Secret Affair,,,,62.430438512738235,62.430438512738235
1168,Oranges,,,60.0,64.86080015050615,62.430400075253075
2907,Some Days,,,,62.430187887490824,62.430187887490824
20807,Laberinto de pasiones,,,,62.430187887490824,62.430187887490824
3928,Lev vel,,,,62.430187887490824,62.430187887490824
10871,"Pierre and Gilles, Love Stories",,,,62.43017954293887,62.43017954293887
6597,Vier Küsse und eine E-Mail,,,,62.43017954293887,62.43017954293887
8138,Indien,,,,62.43017954293887,62.43017954293887
2218,Grounded,,,,62.4298974529217,62.4298974529217
37424,Wandering Willies,,,,62.4298974529217,62.4298974529217
37029,Wot a Night,,,,62.4298974529217,62.4298974529217
31555,You're My Everything,,,,62.4298974529217,62.4298974529217
3561,Doroga,,,,62.42953115317267,62.42953115317267
20779,Intimate Lessons,,,,62.42953115317267,62.42953115317267
31153,Room to Let,,,,62.42953115317267,62.42953115317267
601,Downtown Switzerland,,,,62.42953115317267,62.42953115317267
7837,Cum to Live,,,,62.42953115317267,62.42953115317267
35308,Quick Money,,,,62.42953115317267,62.42953115317267
37080,Fujiwara Yoshie no furusato,,,,62.42921338610123,62.42921338610123
31352,Glimpses of Old England,,,,62.42921338610123,62.42921338610123
34217,Little Blabbermouse,,,,62.42921338610123,62.42921338610123
33603,Spy Ship,,,,62.42921338610123,62.42921338610123
36674,Hidden Valley,,,,62.42911995640051,62.42911995640051
13110,Achterland,,,,62.42911995640051,62.42911995640051
23214,Summer of Secrets,,,,62.42911995640051,62.42911995640051
36207,Odor in the Court,,,,62.42911995640051,62.42911995640051
37483,Postage Due,,,,62.42911995640051,62.42911995640051
32731,Bob Wills and His Texas Playboys,,,,62.42911995640051,62.42911995640051
9557,Magdalen,,,,62.42911995640051,62.42911995640051
5640,No quiero volver a casa,,,,62.42911995640051,62.42911995640051
37166,Sinkin' in the Bathtub,,,,62.4291197672948,62.4291197672948
2675,P.I. Blues,,,,62.42891608294539,62.42891608294539
33410,Flight Lieutenant,,,,62.428897524632944,62.428897524632944
29880,Varietease,,,,62.428897524632944,62.428897524632944
7275,Scoutman,,,,62.428897524632944,62.428897524632944
20193,Brussels by Night,,,,62.428856987278095,62.428856987278095
14541,Silent Number,,,,62.42849448039905,62.42849448039905
30423,Navajo,,,,62.42849448039905,62.42849448039905
33338,Behind the Eight Ball,,,,62.42849448039905,62.42849448039905
14896,Greenkeeping,,,,62.42849448039905,62.42849448039905
33209,Portrait of a Genius,,,,62.42849448039905,62.42849448039905
18663,Burp!,,,,62.42849448039905,62.42849448039905
14149,The Donor Party,,,,62.42849448039905,62.42849448039905
24821,Pigeons,,,,62.42849448039905,62.42849448039905
8251,Louie the Fly,,,,62.4282829964761,62.4282829964761
23437,Lions for Breakfast,,,,62.4282829964761,62.4282829964761
21271,Nerawareta gakuen,,,,62.4282829964761,62.4282829964761
10106,Pure Killjoy,,,,62.4282829964761,62.4282829964761
30054,Jungle Drums of Africa,,,,62.427898993868006,62.427898993868006
34019,Unexpected Uncle,,,,62.427898993868006,62.427898993868006
35380,Ups and Downs,,,,62.427898993868006,62.427898993868006
33655,Wild Bill Hickok Rides,,,,62.427898993868006,62.427898993868006
28025,Astero,,,,62.427898993868006,62.427898993868006
23851,Sams,,,,62.427860753489746,62.427860753489746
12253,Audacious,,,,62.427860753489746,62.427860753489746
10792,Naustet,,,,62.427860753489746,62.427860753489746
36161,Kungliga Johansson,,,,62.427860753489746,62.427860753489746
17576,Hanna's War,,,,62.42780907771846,62.42780907771846
38267,Vessel,,,,62.42754790001533,62.42754790001533
12111,Tokyo Mafia: Battle for Shinjuku,,,,62.42747201449829,62.42747201449829
34055,Americaner Shadchen,,,,62.42747201449829,62.42747201449829
19675,Akelarre,,,,62.42747201449829,62.42747201449829
20801,Klippet,,,,62.42747201449829,62.42747201449829
35448,Bunker Bean,,,,62.42747201449829,62.42747201449829
1151,Ogni volta che te ne vai,,,,62.42747201449829,62.42747201449829
20140,Acceptable Levels,,,,62.42744372075376,62.42744372075376
18093,De que estamos hechos,,,,62.42744372075376,62.42744372075376
